id	customer_id	employee_id	date	shipper_id	id	name	contact	address	city	postal_code	country	id	order_id	product_id	quantity	id	name	supplier_id	category_id	unit	price	employee_id	last_name	first_name	birthdate	photo	notes	id	name	phone	id	name	contact	address	city	postal_code	country	phone	id	name	description
10268	33	8	1996-07-30	3	33	GROSELLA-Restaurante	Manuel Pereira	5 Ave. Los Palos Grandes	Caracas	1081	Venezuela	57	10268	72	4	72	Mozzarella di Giovanni	14	4	24 - 200 g pkgs.	34.8	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	14	Formaggi Fortini s.r.l.	Elio Rossi	Viale Dante, 75	Ravenna	48100	Italy	(0544) 60323	4	Dairy Products	Cheeses
10268	33	8	1996-07-30	3	33	GROSELLA-Restaurante	Manuel Pereira	5 Ave. Los Palos Grandes	Caracas	1081	Venezuela	56	10268	29	10	29	Thuringer Rostbratwurst	12	6	50 bags x 30 sausgs.	123.79	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	6	Meat/Poultry	Prepared meats
10250	34	4	1996-07-08	2	34	Hanari Carnes	Mario Pontes	Rua do Paco, 67	Rio de Janeiro	05454-876	Brazil	8	10250	65	15	65	Louisiana Fiery Hot Pepper Sauce	2	2	32 - 8 oz bottles	21.05	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	2	New Orleans Cajun Delights	Shelley Burke	P.O. Box 78934	New Orleans	70117	USA	(100) 555-4822	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
10250	34	4	1996-07-08	2	34	Hanari Carnes	Mario Pontes	Rua do Paco, 67	Rio de Janeiro	05454-876	Brazil	7	10250	51	35	51	Manjimup Dried Apples	24	7	50 - 300 g pkgs.	53	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	24	Gday, Mate	Wendy Mackenzie	170 Prince Edward Parade Hunters Hill	Sydney	2042	Australia	(02) 555-5914	7	Produce	Dried fruit and bean curd
10253	34	3	1996-07-10	2	34	Hanari Carnes	Mario Pontes	Rua do Paco, 67	Rio de Janeiro	05454-876	Brazil	17	10253	49	40	49	Maxilaku	23	3	24 - 50 g pkgs.	20	3	Leverling	Janet	1963-08-30	EmpID3.pic	Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.	2	United Package	(503) 555-3199	23	Karkki Oy	Anne Heikkonen	Valtakatu 12	Lappeenranta	53120	Finland	(953) 10956	3	Confections	Desserts, candies, and sweet breads
10250	34	4	1996-07-08	2	34	Hanari Carnes	Mario Pontes	Rua do Paco, 67	Rio de Janeiro	05454-876	Brazil	6	10250	41	10	41	Jacks New England Clam Chowder	19	8	12 - 12 oz cans	9.65	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	2	United Package	(503) 555-3199	19	New England Seafood Cannery	Robb Merchant	Order Processing Dept. 2100 Paul Revere Blvd.	Boston	02134	USA	(617) 555-3267	8	Seafood	Seaweed and fish
10253	34	3	1996-07-10	2	34	Hanari Carnes	Mario Pontes	Rua do Paco, 67	Rio de Janeiro	05454-876	Brazil	16	10253	39	42	39	Chartreuse verte	18	1	750 cc per bottle	18	3	Leverling	Janet	1963-08-30	EmpID3.pic	Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.	2	United Package	(503) 555-3199	18	Aux joyeux ecclesiastiques	Guylene Nodier	203, Rue des Francs-Bourgeois	Paris	75004	France	(1) 03.83.00.68	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10253	34	3	1996-07-10	2	34	Hanari Carnes	Mario Pontes	Rua do Paco, 67	Rio de Janeiro	05454-876	Brazil	15	10253	31	20	31	Gorgonzola Telino	14	4	12 - 100 g pkgs	12.5	3	Leverling	Janet	1963-08-30	EmpID3.pic	Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.	2	United Package	(503) 555-3199	14	Formaggi Fortini s.r.l.	Elio Rossi	Viale Dante, 75	Ravenna	48100	Italy	(0544) 60323	4	Dairy Products	Cheeses
10395	35	6	1996-12-26	1	35	HILARIoN-Abastos	Carlos Hernandez	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	5022	Venezuela	394	10395	69	8	69	Gudbrandsdalsost	15	4	10 kg pkg.	36	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	1	Speedy Express	(503) 555-9831	15	Norske Meierier	Beate Vileid	Hatlevegen 5	Sandvika	1320	Norway	(0)2-953010	4	Dairy Products	Cheeses
10395	35	6	1996-12-26	1	35	HILARIoN-Abastos	Carlos Hernandez	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	5022	Venezuela	393	10395	53	70	53	Perth Pasties	24	6	48 pieces	32.8	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	1	Speedy Express	(503) 555-9831	24	Gday, Mate	Wendy Mackenzie	170 Prince Edward Parade Hunters Hill	Sydney	2042	Australia	(02) 555-5914	6	Meat/Poultry	Prepared meats
10395	35	6	1996-12-26	1	35	HILARIoN-Abastos	Carlos Hernandez	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	5022	Venezuela	392	10395	46	28	46	Spegesild	21	8	4 - 450 g glasses	12	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	1	Speedy Express	(503) 555-9831	21	Lyngbysild	Niels Petersen	Lyngbysild Fiskebakken 10	Lyngby	2800	Denmark	43844108	8	Seafood	Seaweed and fish
10257	35	4	1996-07-16	3	35	HILARIoN-Abastos	Carlos Hernandez	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	5022	Venezuela	29	10257	77	15	77	Original Frankfurter grune Sosse	12	2	12 boxes	13	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
10257	35	4	1996-07-16	3	35	HILARIoN-Abastos	Carlos Hernandez	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	5022	Venezuela	28	10257	39	6	39	Chartreuse verte	18	1	750 cc per bottle	18	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	18	Aux joyeux ecclesiastiques	Guylene Nodier	203, Rue des Francs-Bourgeois	Paris	75004	France	(1) 03.83.00.68	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10257	35	4	1996-07-16	3	35	HILARIoN-Abastos	Carlos Hernandez	Carrera 22 con Ave. Carlos Soublette #8-35	San Cristobal	5022	Venezuela	27	10257	27	25	27	Schoggi Schokolade	11	3	100 - 100 g pieces	43.9	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	11	Heli Susswaren GmbH and Co. KG	Petra Winkler	Tiergartenstrasse 5	Berlin	10785	Germany	(010) 9984510	3	Confections	Desserts, candies, and sweet breads
10415	36	3	1997-01-15	1	36	Hungry Coyote Import Store	Yoshi Latimer	City Center Plaza 516 Main St.	Elgin	97827	USA	445	10415	17	2	17	Alice Mutton	7	6	20 - 1 kg tins	39	3	Leverling	Janet	1963-08-30	EmpID3.pic	Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.	1	Speedy Express	(503) 555-9831	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	6	Meat/Poultry	Prepared meats
10394	36	1	1996-12-25	3	36	Hungry Coyote Import Store	Yoshi Latimer	City Center Plaza 516 Main St.	Elgin	97827	USA	391	10394	62	10	62	Tarte au sucre	29	3	48 pies	49.3	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	3	Federal Shipping	(503) 555-9931	29	Forets derables	Chantal Goulet	148 rue Chasseur	Ste-Hyacinthe	J2S 7S8	Canada	(514) 555-2955	3	Confections	Desserts, candies, and sweet breads
10375	36	3	1996-12-06	2	36	Hungry Coyote Import Store	Yoshi Latimer	City Center Plaza 516 Main St.	Elgin	97827	USA	340	10375	54	10	54	Tourtiere	25	6	16 pies	7.45	3	Leverling	Janet	1963-08-30	EmpID3.pic	Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.	2	United Package	(503) 555-3199	25	Ma Maison	Jean-Guy Lauzon	2960 Rue St. Laurent	Montreal	H1J 1C3	Canada	(514) 555-9022	6	Meat/Poultry	Prepared meats
10394	36	1	1996-12-25	3	36	Hungry Coyote Import Store	Yoshi Latimer	City Center Plaza 516 Main St.	Elgin	97827	USA	390	10394	13	10	13	Konbu	6	8	2 kg box	6	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	3	Federal Shipping	(503) 555-9931	6	Mayumis	Mayumi Ohno	92 Setsuko Chuo-ku	Osaka	545	Japan	(06) 431-7877	8	Seafood	Seaweed and fish
10375	36	3	1996-12-06	2	36	Hungry Coyote Import Store	Yoshi Latimer	City Center Plaza 516 Main St.	Elgin	97827	USA	339	10375	14	15	14	Tofu	6	7	40 - 100 g pkgs.	23.25	3	Leverling	Janet	1963-08-30	EmpID3.pic	Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.	2	United Package	(503) 555-3199	6	Mayumis	Mayumi Ohno	92 Setsuko Chuo-ku	Osaka	545	Japan	(06) 431-7877	7	Produce	Dried fruit and bean curd
10373	37	4	1996-12-05	3	37	Hungry Owl All-Night Grocers	Patricia McKenna	8 Johnstown Road	Cork		Ireland	336	10373	71	50	71	Flotemysost	15	4	10 - 500 g pkgs.	21.5	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	15	Norske Meierier	Beate Vileid	Hatlevegen 5	Sandvika	1320	Norway	(0)2-953010	4	Dairy Products	Cheeses
10380	37	8	1996-12-12	3	37	Hungry Owl All-Night Grocers	Patricia McKenna	8 Johnstown Road	Cork		Ireland	351	10380	70	30	70	Outback Lager	7	1	24 - 355 ml bottles	15	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10380	37	8	1996-12-12	3	37	Hungry Owl All-Night Grocers	Patricia McKenna	8 Johnstown Road	Cork		Ireland	350	10380	60	6	60	Camembert Pierrot	28	4	15 - 300 g rounds	34	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	28	Gai paturage	Eliane Noz	Bat. B 3, rue des Alpes	Annecy	74000	France	38.76.98.06	4	Dairy Products	Cheeses
10373	37	4	1996-12-05	3	37	Hungry Owl All-Night Grocers	Patricia McKenna	8 Johnstown Road	Cork		Ireland	335	10373	58	80	58	Escargots de Bourgogne	27	8	24 pieces	13.25	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	27	Escargots Nouveaux	Marie Delamare	22, rue H. Voiron	Montceau	71300	France	85.57.00.07	8	Seafood	Seaweed and fish
10380	37	8	1996-12-12	3	37	Hungry Owl All-Night Grocers	Patricia McKenna	8 Johnstown Road	Cork		Ireland	349	10380	53	20	53	Perth Pasties	24	6	48 pieces	32.8	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	24	Gday, Mate	Wendy Mackenzie	170 Prince Edward Parade Hunters Hill	Sydney	2042	Australia	(02) 555-5914	6	Meat/Poultry	Prepared meats
10335	37	7	1996-10-22	2	37	Hungry Owl All-Night Grocers	Patricia McKenna	8 Johnstown Road	Cork		Ireland	235	10335	51	48	51	Manjimup Dried Apples	24	7	50 - 300 g pkgs.	53	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	2	United Package	(503) 555-3199	24	Gday, Mate	Wendy Mackenzie	170 Prince Edward Parade Hunters Hill	Sydney	2042	Australia	(02) 555-5914	7	Produce	Dried fruit and bean curd
10380	37	8	1996-12-12	3	37	Hungry Owl All-Night Grocers	Patricia McKenna	8 Johnstown Road	Cork		Ireland	348	10380	30	18	30	Nord-Ost Matjeshering	13	8	10 - 200 g glasses	25.89	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	3	Federal Shipping	(503) 555-9931	13	Nord-Ost-Fisch Handelsgesellschaft mbH	Sven Petersen	Frahmredder 112a	Cuxhaven	27478	Germany	(04721) 8713	8	Seafood	Seaweed and fish
10335	37	7	1996-10-22	2	37	Hungry Owl All-Night Grocers	Patricia McKenna	8 Johnstown Road	Cork		Ireland	234	10335	32	6	32	Mascarpone Fabioli	14	4	24 - 200 g pkgs.	32	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	2	United Package	(503) 555-3199	14	Formaggi Fortini s.r.l.	Elio Rossi	Viale Dante, 75	Ravenna	48100	Italy	(0544) 60323	4	Dairy Products	Cheeses
10335	37	7	1996-10-22	2	37	Hungry Owl All-Night Grocers	Patricia McKenna	8 Johnstown Road	Cork		Ireland	233	10335	31	25	31	Gorgonzola Telino	14	4	12 - 100 g pkgs	12.5	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	2	United Package	(503) 555-3199	14	Formaggi Fortini s.r.l.	Elio Rossi	Viale Dante, 75	Ravenna	48100	Italy	(0544) 60323	4	Dairy Products	Cheeses
10335	37	7	1996-10-22	2	37	Hungry Owl All-Night Grocers	Patricia McKenna	8 Johnstown Road	Cork		Ireland	232	10335	2	7	2	Chang	1	1	24 - 12 oz bottles	19	7	King	Robert	1960-05-29	EmpID7.pic	Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.	2	United Package	(503) 555-3199	1	Exotic Liquid	Charlotte Cooper	49 Gilbert St.	Londona	EC1 4SD	UK	(171) 555-2222	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10309	37	3	1996-09-19	1	37	Hungry Owl All-Night Grocers	Patricia McKenna	8 Johnstown Road	Cork		Ireland	168	10309	71	3	71	Flotemysost	15	4	10 - 500 g pkgs.	21.5	3	Leverling	Janet	1963-08-30	EmpID3.pic	Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.	1	Speedy Express	(503) 555-9831	15	Norske Meierier	Beate Vileid	Hatlevegen 5	Sandvika	1320	Norway	(0)2-953010	4	Dairy Products	Cheeses
